CTY_CODE,CTY_NAME,I_ENDUSE,I_ENDUSE_LDESC,GEN_VAL_MO,CON_VAL_MO,AIR_WGT_MO,CNT_WGT_MO,VES_WGT_MO,I_ENDUSE,time
0017,CAFTA-DR,00010,COCOA BEANS,10920889,10920889,378,1676232,1676232,00010,2024-05
6XXX,AUSTRALIA AND OCEANIA,00010,COCOA BEANS,302550,302550,0,76200,76200,00010,2024-05
0020,USMCA (NAFTA),00010,COCOA BEANS,112499,112499,0,0,0,00010,2024-05
0021,TWENTY LATIN AMERICAN REPUBLICS,00010,COCOA BEANS,41554334,41554334,9264,5499994,5499994,00010,2024-05
0022,OECD,00010,COCOA BEANS,204585,204585,0,17897,17897,00010,2024-05
0023,NATO,00010,COCOA BEANS,54549,54549,0,4343,4343,00010,2024-05
0024,LAFTA,00010,COCOA BEANS,30633445,30633445,8886,3823762,3823762,00010,2024-05
0025,EURO AREA,00010,COCOA BEANS,54549,54549,0,4343,4343,00010,2024-05
0026,APEC,00010,COCOA BEANS,1375111,1375111,0,196850,196850,00010,2024-05
0027,ASEAN,00010,COCOA BEANS,0,0,0,0,0,00010,2024-05
0028,CACM,00010,COCOA BEANS,5046,5046,378,433,433,00010,2024-05
2010,MEXICO,00010,COCOA BEANS,112499,112499,0,0,0,00010,2024-05
2050,GUATEMALA,00010,COCOA BEANS,2233,2233,0,433,433,00010,2024-05
2080,BELIZE,00010,COCOA BEANS,70070,70070,0,10116,10116,00010,2024-05
2110,EL SALVADOR,00010,COCOA BEANS,0,0,0,0,0,00010,2024-05
2190,NICARAGUA,00010,COCOA BEANS,0,0,0,0,0,00010,2024-05
2230,COSTA RICA,00010,COCOA BEANS,2813,2813,378,0,0,00010,2024-05
2470,DOMINICAN REPUBLIC,00010,COCOA BEANS,10915843,10915843,0,1675799,1675799,00010,2024-05
7830,TANZANIA,00010,COCOA BEANS,50880,50880,0,12847,12847,00010,2024-05
7880,MADAGASCAR,00010,COCOA BEANS,0,0,0,0,0,00010,2024-05
2XXX,CENTRAL AMERICA,00010,COCOA BEANS,10990959,10990959,378,1686348,1686348,00010,2024-05
3XXX,SOUTH AMERICA,00010,COCOA BEANS,30520946,30520946,8886,3823762,3823762,00010,2024-05
5330,INDIA,00010,COCOA BEANS,0,0,0,0,0,00010,2024-06
5490,THAILAND,00010,COCOA BEANS,0,0,0,0,0,00010,2024-06
5520,VIETNAM,00010,COCOA BEANS,0,0,0,0,0,00010,2024-06
5650,PHILIPPINES,00010,COCOA BEANS,0,0,0,0,0,00010,2024-06
6040,PAPUA NEW GUINEA,00010,COCOA BEANS,1100720,1100720,0,132080,132080,00010,2024-06
3010,COLOMBIA,00010,COCOA BEANS,90344,90344,778,12600,12600,00010,2024-06
3070,VENEZUELA,00010,COCOA BEANS,0,0,0,0,0,00010,2024-06
3310,ECUADOR,00010,COCOA BEANS,40444069,40444069,1583,4119293,4119293,00010,2024-06
3330,PERU,00010,COCOA BEANS,2757931,2757931,0,286316,286316,00010,2024-06
3350,BOLIVIA,00010,COCOA BEANS,0,0,0,0,0,00010,2024-06
3510,BRAZIL,00010,COCOA BEANS,0,0,0,0,0,00010,2024-06
4279,FRANCE,00010,COCOA BEANS,20535,20535,0,1677,1677,00010,2024-06
7480,COTE D'IVOIRE,00010,COCOA BEANS,15471321,15471321,0,2440424,2440424,00010,2024-06
7490,GHANA,00010,COCOA BEANS,4577368,4577368,0,1220740,1220740,00010,2024-06
7530,NIGERIA,00010,COCOA BEANS,1047806,1047806,0,101600,101600,00010,2024-06
7660,DEMOCRATIC REPUBLIC OF THE CONGO,00010,COCOA BEANS,860584,860584,0,148152,148152,00010,2024-06
7780,UGANDA,00010,COCOA BEANS,76875,76875,0,12700,12700,00010,2024-06
4419,SWITZERLAND,00010,COCOA BEANS,12007,12007,0,839,839,00010,2024-06
4759,ITALY,00010,COCOA BEANS,0,0,0,0,0,00010,2024-06
-,TOTAL FOR ALL COUNTRIES,00010,COCOA BEANS,85311185,85311185,2361,11017667,11017667,00010,2024-06
0003,EUROPEAN UNION,00010,COCOA BEANS,20535,20535,0,1677,1677,00010,2024-06
1XXX,NORTH AMERICA,00010,COCOA BEANS,5662,5662,0,0,0,00010,2024-06
4XXX,EUROPE,00010,COCOA BEANS,32542,32542,0,2516,2516,00010,2024-06
7XXX,AFRICA,00010,COCOA BEANS,22324074,22324074,0,3989327,3989327,00010,2024-06
0014,PACIFIC RIM COUNTRIES,00010,COCOA BEANS,1100720,1100720,0,132080,132080,00010,2024-06
5XXX,ASIA,00010,COCOA BEANS,0,0,0,0,0,00010,2024-06
0017,CAFTA-DR,00010,COCOA BEANS,18371043,18371043,0,2448970,2448970,00010,2024-06
6XXX,AUSTRALIA AND OCEANIA,00010,COCOA BEANS,1100720,1100720,0,132080,132080,00010,2024-06
0020,USMCA (NAFTA),00010,COCOA BEANS,5662,5662,0,0,0,00010,2024-06
0021,TWENTY LATIN AMERICAN REPUBLICS,00010,COCOA BEANS,61755674,61755674,2361,6879719,6879719,00010,2024-06
0022,OECD,00010,COCOA BEANS,38204,38204,0,2516,2516,00010,2024-06
0023,NATO,00010,COCOA BEANS,20535,20535,0,1677,1677,00010,2024-06
0024,LAFTA,00010,COCOA BEANS,43298006,43298006,2361,4418209,4418209,00010,2024-06
0025,EURO AREA,00010,COCOA BEANS,20535,20535,0,1677,1677,00010,2024-06
0026,APEC,00010,COCOA BEANS,3864313,3864313,0,418396,418396,00010,2024-06
0027,ASEAN,00010,COCOA BEANS,0,0,0,0,0,00010,2024-06
0028,CACM,00010,COCOA BEANS,11000,11000,0,2526,2526,00010,2024-06
2010,MEXICO,00010,COCOA BEANS,5662,5662,0,0,0,00010,2024-06
2050,GUATEMALA,00010,COCOA BEANS,0,0,0,0,0,00010,2024-06
2080,BELIZE,00010,COCOA BEANS,98175,98175,0,14025,14025,00010,2024-06
2110,EL SALVADOR,00010,COCOA BEANS,0,0,0,0,0,00010,2024-06
2190,NICARAGUA,00010,COCOA BEANS,11000,11000,0,2526,2526,00010,2024-06
2230,COSTA RICA,00010,COCOA BEANS,0,0,0,0,0,00010,2024-06
2450,HAITI,00010,COCOA BEANS,86625,86625,0,12540,12540,00010,2024-06
2470,DOMINICAN REPUBLIC,00010,COCOA BEANS,18360043,18360043,0,2446444,2446444,00010,2024-06
7830,TANZANIA,00010,COCOA BEANS,290120,290120,0,65711,65711,00010,2024-06
7880,MADAGASCAR,00010,COCOA BEANS,0,0,0,0,0,00010,2024-06
2XXX,CENTRAL AMERICA,00010,COCOA BEANS,18555843,18555843,0,2475535,2475535,00010,2024-06
3XXX,SOUTH AMERICA,00010,COCOA BEANS,43292344,43292344,2361,4418209,4418209,00010,2024-06
5330,INDIA,00010,COCOA BEANS,0,0,0,0,0,00010,2024-07
5490,THAILAND,00010,COCOA BEANS,0,0,0,0,0,00010,2024-07
5520,VIETNAM,00010,COCOA BEANS,0,0,0,0,0,00010,2024-07
5650,PHILIPPINES,00010,COCOA BEANS,0,0,0,0,0,00010,2024-07
6040,PAPUA NEW GUINEA,00010,COCOA BEANS,577840,577840,0,162560,162560,00010,2024-07
2740,TRINIDAD AND TOBAGO,00010,COCOA BEANS,77500,77500,0,14700,14700,00010,2024-07
3010,COLOMBIA,00010,COCOA BEANS,147032,147032,2212,13868,13868,00010,2024-07
3070,VENEZUELA,00010,COCOA BEANS,0,0,0,0,0,00010,2024-07
3310,ECUADOR,00010,COCOA BEANS,26262424,26262424,0,2690012,2690012,00010,2024-07
3330,PERU,00010,COCOA BEANS,1210673,1210673,0,162980,164292,00010,2024-07
3350,BOLIVIA,00010,COCOA BEANS,0,0,0,0,0,00010,2024-07
3510,BRAZIL,00010,COCOA BEANS,0,0,0,0,0,00010,2024-07
4279,FRANCE,00010,COCOA BEANS,42082,42082,0,3368,3368,00010,2024-07
7480,COTE D'IVOIRE,00010,COCOA BEANS,2055803,2055803,0,303397,303397,00010,2024-07
7490,GHANA,00010,COCOA BEANS,1175368,1175368,0,289177,289177,00010,2024-07
7530,NIGERIA,00010,COCOA BEANS,519738,519738,0,50770,50770,00010,2024-07
7660,DEMOCRATIC REPUBLIC OF THE CONGO,00010,COCOA BEANS,2125748,2125748,0,264305,264305,00010,2024-07
7780,UGANDA,00010,COCOA BEANS,0,0,0,0,0,00010,2024-07
4419,SWITZERLAND,00010,COCOA BEANS,34332,34332,0,4948,4948,00010,2024-07
4759,ITALY,00010,COCOA BEANS,26215,26215,1578,0,0,00010,2024-07
-,TOTAL FOR ALL COUNTRIES,00010,COCOA BEANS,60104967,60104967,3790,6798343,6799655,00010,2024-07
0003,EUROPEAN UNION,00010,COCOA BEANS,68297,68297,1578,3368,3368,00010,2024-07
1XXX,NORTH AMERICA,00010,COCOA BEANS,11555,11555,0,0,0,00010,2024-07
4XXX,EUROPE,00010,COCOA BEANS,102629,102629,1578,8316,8316,00010,2024-07
7XXX,AFRICA,00010,COCOA BEANS,5990366,5990366,0,933804,933804,00010,2024-07
0014,PACIFIC RIM COUNTRIES,00010,COCOA BEANS,577840,577840,0,162560,162560,00010,2024-07
5XXX,ASIA,00010,COCOA BEANS,0,0,0,0,0,00010,2024-07
0017,CAFTA-DR,00010,COCOA BEANS,25591388,25591388,0,2786853,2786853,00010,2024-07
6XXX,AUSTRALIA AND OCEANIA,00010,COCOA BEANS,577840,577840,0,162560,162560,00010,2024-07
0020,USMCA (NAFTA),00010,COCOA BEANS,11555,11555,0,0,0,00010,2024-07
0021,TWENTY LATIN AMERICAN REPUBLICS,00010,COCOA BEANS,53356632,53356632,2212,5678963,5680275,00010,2024-07
0022,OECD,00010,COCOA BEANS,114184,114184,1578,8316,8316,00010,2024-07
0023,NATO,00010,COCOA BEANS,68297,68297,1578,3368,3368,00010,2024-07
0024,LAFTA,00010,COCOA BEANS,27631684,27631684,2212,2866860,2868172,00010,2024-07
0025,EURO AREA,00010,COCOA BEANS,68297,68297,1578,3368,3368,00010,2024-07
0026,APEC,00010,COCOA BEANS,1800068,1800068,0,325540,326852,00010,2024-07
0027,ASEAN,00010,COCOA BEANS,0,0,0,0,0,00010,2024-07
0028,CACM,00010,COCOA BEANS,94400,94400,0,11030,11030,00010,2024-07
2010,MEXICO,00010,COCOA BEANS,11555,11555,0,0,0,00010,2024-07
2050,GUATEMALA,00010,COCOA BEANS,0,0,0,0,0,00010,2024-07
2080,BELIZE,00010,COCOA BEANS,0,0,0,0,0,00010,2024-07
2110,EL SALVADOR,00010,COCOA BEANS,0,0,0,0,0,00010,2024-07
2150,HONDURAS,00010,COCOA BEANS,24000,24000,0,3030,3030,00010,2024-07
2190,NICARAGUA,00010,COCOA BEANS,70400,70400,0,8000,8000,00010,2024-07
2230,COSTA RICA,00010,COCOA BEANS,0,0,0,0,0,00010,2024-07
2450,HAITI,00010,COCOA BEANS,133560,133560,0,25250,25250,00010,2024-07
2470,DOMINICAN REPUBLIC,00010,COCOA BEANS,25496988,25496988,0,2775823,2775823,00010,2024-07
7830,TANZANIA,00010,COCOA BEANS,79920,79920,0,20181,20181,00010,2024-07
7880,MADAGASCAR,00010,COCOA BEANS,33789,33789,0,5974,5974,00010,2024-07
2XXX,CENTRAL AMERICA,00010,COCOA BEANS,25802448,25802448,0,2826803,2826803,00010,2024-07
3XXX,SOUTH AMERICA,00010,COCOA BEANS,27620129,27620129,2212,2866860,2868172,00010,2024-07
5330,INDIA,00010,COCOA BEANS,0,0,0,0,0,00010,2024-08
5490,THAILAND,00010,COCOA BEANS,0,0,0,0,0,00010,2024-08
5520,VIETNAM,00010,COCOA BEANS,0,0,0,0,0,00010,2024-08
5650,PHILIPPINES,00010,COCOA BEANS,0,0,0,0,0,00010,2024-08
6040,PAPUA NEW GUINEA,00010,COCOA BEANS,1810860,1810860,0,254000,254000,00010,2024-08
2740,TRINIDAD AND TOBAGO,00010,COCOA BEANS,0,0,0,0,0,00010,2024-08
3010,COLOMBIA,00010,COCOA BEANS,55432,55432,0,5597,5597,00010,2024-08
3070,VENEZUELA,00010,COCOA BEANS,0,0,0,0,0,00010,2024-08
3310,ECUADOR,00010,COCOA BEANS,36127175,36127175,1189,3868953,3868953,00010,2024-08
3330,PERU,00010,COCOA BEANS,12877510,12877510,3859,1635302,1635302,00010,2024-08
3350,BOLIVIA,00010,COCOA BEANS,0,0,0,0,0,00010,2024-08
3510,BRAZIL,00010,COCOA BEANS,0,0,0,0,0,00010,2024-08
4279,FRANCE,00010,COCOA BEANS,25327,25327,0,1850,1850,00010,2024-08
7480,COTE D'IVOIRE,00010,COCOA BEANS,9617003,9617003,0,1011320,1011320,00010,2024-08
7490,GHANA,00010,COCOA BEANS,221886,221886,0,39602,39602,00010,2024-08
7520,TOGO,00010,COCOA BEANS,101913,101913,0,12080,12080,00010,2024-08
7530,NIGERIA,00010,COCOA BEANS,0,0,0,0,0,00010,2024-08
7660,DEMOCRATIC REPUBLIC OF THE CONGO,00010,COCOA BEANS,0,0,0,0,0,00010,2024-08
7780,UGANDA,00010,COCOA BEANS,65625,65625,0,12700,12700,00010,2024-08
4419,SWITZERLAND,00010,COCOA BEANS,32076,32076,0,2572,2572,00010,2024-08
4759,ITALY,00010,COCOA BEANS,53717,53717,1052,2104,2104,00010,2024-08
-,TOTAL FOR ALL COUNTRIES,00010,COCOA BEANS,77739848,77739848,7063,8810292,8810292,00010,2024-08
0003,EUROPEAN UNION,00010,COCOA BEANS,79044,79044,1052,3954,3954,00010,2024-08
1XXX,NORTH AMERICA,00010,COCOA BEANS,42780,42780,0,0,0,00010,2024-08
4XXX,EUROPE,00010,COCOA BEANS,111120,111120,1052,6526,6526,00010,2024-08
7XXX,AFRICA,00010,COCOA BEANS,10132041,10132041,0,1088946,1088946,00010,2024-08
0014,PACIFIC RIM COUNTRIES,00010,COCOA BEANS,1810860,1810860,0,254000,254000,00010,2024-08
5XXX,ASIA,00010,COCOA BEANS,0,0,0,0,0,00010,2024-08
0017,CAFTA-DR,00010,COCOA BEANS,16272336,16272336,963,1910268,1910268,00010,2024-08
6XXX,AUSTRALIA AND OCEANIA,00010,COCOA BEANS,1810860,1810860,0,254000,254000,00010,2024-08
0020,USMCA (NAFTA),00010,COCOA BEANS,42780,42780,0,0,0,00010,2024-08
0021,TWENTY LATIN AMERICAN REPUBLICS,00010,COCOA BEANS,65560592,65560592,6011,7445480,7445480,00010,2024-08
0022,OECD,00010,COCOA BEANS,153900,153900,1052,6526,6526,00010,2024-08
0023,NATO,00010,COCOA BEANS,79044,79044,1052,3954,3954,00010,2024-08
0024,LAFTA,00010,COCOA BEANS,49102897,49102897,5048,5509852,5509852,00010,2024-08
0025,EURO AREA,00010,COCOA BEANS,79044,79044,1052,3954,3954,00010,2024-08
0026,APEC,00010,COCOA BEANS,14731150,14731150,3859,1889302,1889302,00010,2024-08
0027,ASEAN,00010,COCOA BEANS,0,0,0,0,0,00010,2024-08
0028,CACM,00010,COCOA BEANS,4600,4600,963,0,0,00010,2024-08
2010,MEXICO,00010,COCOA BEANS,42780,42780,0,0,0,00010,2024-08
2050,GUATEMALA,00010,COCOA BEANS,0,0,0,0,0,00010,2024-08
2080,BELIZE,00010,COCOA BEANS,125235,125235,0,15340,15340,00010,2024-08
2110,EL SALVADOR,00010,COCOA BEANS,0,0,0,0,0,00010,2024-08
2150,HONDURAS,00010,COCOA BEANS,0,0,0,0,0,00010,2024-08
2190,NICARAGUA,00010,COCOA BEANS,0,0,0,0,0,00010,2024-08
2230,COSTA RICA,00010,COCOA BEANS,4600,4600,963,0,0,00010,2024-08
2450,HAITI,00010,COCOA BEANS,185359,185359,0,25360,25360,00010,2024-08
2470,DOMINICAN REPUBLIC,00010,COCOA BEANS,16267736,16267736,0,1910268,1910268,00010,2024-08
7830,TANZANIA,00010,COCOA BEANS,0,0,0,0,0,00010,2024-08
7880,MADAGASCAR,00010,COCOA BEANS,125614,125614,0,13244,13244,00010,2024-08
2XXX,CENTRAL AMERICA,00010,COCOA BEANS,16582930,16582930,963,1950968,1950968,00010,2024-08
3XXX,SOUTH AMERICA,00010,COCOA BEANS,49060117,49060117,5048,5509852,5509852,00010,2024-08
5330,INDIA,00010,COCOA BEANS,0,0,0,0,0,00010,2024-09
5490,THAILAND,00010,COCOA BEANS,0,0,0,0,0,00010,2024-09
5520,VIETNAM,00010,COCOA BEANS,0,0,0,0,0,00010,2024-09
5650,PHILIPPINES,00010,COCOA BEANS,0,0,0,0,0,00010,2024-09
6040,PAPUA NEW GUINEA,00010,COCOA BEANS,1170450,1170450,0,152400,152400,00010,2024-09
2740,TRINIDAD AND TOBAGO,00010,COCOA BEANS,0,0,0,0,0,00010,2024-09
3010,COLOMBIA,00010,COCOA BEANS,0,0,0,0,0,00010,2024-09
3070,VENEZUELA,00010,COCOA BEANS,0,0,0,0,0,00010,2024-09
3310,ECUADOR,00010,COCOA BEANS,36539823,36539823,4411,4484755,4484755,00010,2024-09
3330,PERU,00010,COCOA BEANS,14281326,14281326,4580,1615839,1615839,00010,2024-09
3350,BOLIVIA,00010,COCOA BEANS,0,0,0,0,0,00010,2024-09
3510,BRAZIL,00010,COCOA BEANS,0,0,0,0,0,00010,2024-09
4279,FRANCE,00010,COCOA BEANS,21168,21168,0,1550,1550,00010,2024-09
7480,COTE D'IVOIRE,00010,COCOA BEANS,2017798,2017798,0,455094,455094,00010,2024-09
7490,GHANA,00010,COCOA BEANS,171773,171773,0,34836,34836,00010,2024-09
7520,TOGO,00010,COCOA BEANS,0,0,0,0,0,00010,2024-09
7530,NIGERIA,00010,COCOA BEANS,1026720,1026720,0,107014,107014,00010,2024-09
7660,DEMOCRATIC REPUBLIC OF THE CONGO,00010,COCOA BEANS,0,0,0,0,0,00010,2024-09
7780,UGANDA,00010,COCOA BEANS,0,0,0,0,0,00010,2024-09
4419,SWITZERLAND,00010,COCOA BEANS,6830,6830,0,578,578,00010,2024-09
4700,SPAIN,00010,COCOA BEANS,2098,2098,0,60,60,00010,2024-09
4759,ITALY,00010,COCOA BEANS,32038,32038,2104,0,0,00010,2024-09
-,TOTAL FOR ALL COUNTRIES,00010,COCOA BEANS,76936605,76936605,11619,9395807,9395807,00010,2024-09
0003,EUROPEAN UNION,00010,COCOA BEANS,55304,55304,2104,1610,1610,00010,2024-09
1XXX,NORTH AMERICA,00010,COCOA BEANS,0,0,0,0,0,00010,2024-09
4XXX,EUROPE,00010,COCOA BEANS,62134,62134,2104,2188,2188,00010,2024-09
7XXX,AFRICA,00010,COCOA BEANS,3216291,3216291,0,596944,596944,00010,2024-09
0014,PACIFIC RIM COUNTRIES,00010,COCOA BEANS,1170450,1170450,0,152400,152400,00010,2024-09
5XXX,ASIA,00010,COCOA BEANS,0,0,0,0,0,00010,2024-09
0017,CAFTA-DR,00010,COCOA BEANS,21483108,21483108,524,2512267,2512267,00010,2024-09
6XXX,AUSTRALIA AND OCEANIA,00010,COCOA BEANS,1170450,1170450,0,152400,152400,00010,2024-09
0020,USMCA (NAFTA),00010,COCOA BEANS,0,0,0,0,0,00010,2024-09
0021,TWENTY LATIN AMERICAN REPUBLICS,00010,COCOA BEANS,72437817,72437817,9515,8638161,8638161,00010,2024-09
0022,OECD,00010,COCOA BEANS,62134,62134,2104,2188,2188,00010,2024-09
0023,NATO,00010,COCOA BEANS,55304,55304,2104,1610,1610,00010,2024-09
0024,LAFTA,00010,COCOA BEANS,50821149,50821149,8991,6100594,6100594,00010,2024-09
0025,EURO AREA,00010,COCOA BEANS,55304,55304,2104,1610,1610,00010,2024-09
0026,APEC,00010,COCOA BEANS,15451776,15451776,4580,1768239,1768239,00010,2024-09
0027,ASEAN,00010,COCOA BEANS,0,0,0,0,0,00010,2024-09
0028,CACM,00010,COCOA BEANS,79725,79725,524,12060,12060,00010,2024-09
2010,MEXICO,00010,COCOA BEANS,0,0,0,0,0,00010,2024-09
2050,GUATEMALA,00010,COCOA BEANS,0,0,0,0,0,00010,2024-09
2080,BELIZE,00010,COCOA BEANS,49913,49913,0,6114,6114,00010,2024-09
2110,EL SALVADOR,00010,COCOA BEANS,0,0,0,0,0,00010,2024-09
2150,HONDURAS,00010,COCOA BEANS,0,0,0,0,0,00010,2024-09
2190,NICARAGUA,00010,COCOA BEANS,75600,75600,0,12060,12060,00010,2024-09
2230,COSTA RICA,00010,COCOA BEANS,4125,4125,524,0,0,00010,2024-09
2450,HAITI,00010,COCOA BEANS,133560,133560,0,25300,25300,00010,2024-09
2470,DOMINICAN REPUBLIC,00010,COCOA BEANS,21403383,21403383,0,2500207,2500207,00010,2024-09
7830,TANZANIA,00010,COCOA BEANS,0,0,0,0,0,00010,2024-09
7880,MADAGASCAR,00010,COCOA BEANS,0,0,0,0,0,00010,2024-09
2XXX,CENTRAL AMERICA,00010,COCOA BEANS,21666581,21666581,524,2543681,2543681,00010,2024-09
3XXX,SOUTH AMERICA,00010,COCOA BEANS,50821149,50821149,8991,6100594,6100594,00010,2024-09
5330,INDIA,00010,COCOA BEANS,0,0,0,0,0,00010,2024-10
5490,THAILAND,00010,COCOA BEANS,6500,6500,0,1000,1000,00010,2024-10
5520,VIETNAM,00010,COCOA BEANS,0,0,0,0,0,00010,2024-10
5650,PHILIPPINES,00010,COCOA BEANS,0,0,0,0,0,00010,2024-10
6040,PAPUA NEW GUINEA,00010,COCOA BEANS,0,0,0,0,0,00010,2024-10
6224,VANUATU,00010,COCOA BEANS,87895,87895,0,12660,12660,00010,2024-10
2740,TRINIDAD AND TOBAGO,00010,COCOA BEANS,0,0,0,0,0,00010,2024-10
3010,COLOMBIA,00010,COCOA BEANS,4652,4652,0,317,317,00010,2024-10
3070,VENEZUELA,00010,COCOA BEANS,0,0,0,0,0,00010,2024-10
3310,ECUADOR,00010,COCOA BEANS,62593887,62593887,2642,7223959,7223959,00010,2024-10
3330,PERU,00010,COCOA BEANS,6257021,6257021,6500,669168,669168,00010,2024-10
3350,BOLIVIA,00010,COCOA BEANS,0,0,0,0,0,00010,2024-10
3510,BRAZIL,00010,COCOA BEANS,0,0,0,0,0,00010,2024-10
4279,FRANCE,00010,COCOA BEANS,24744,24744,0,1990,1990,00010,2024-10
7420,CAMEROON,00010,COCOA BEANS,2478,2478,600,0,0,00010,2024-10
7480,COTE D'IVOIRE,00010,COCOA BEANS,2102152,2102152,400,286242,286242,00010,2024-10
7490,GHANA,00010,COCOA BEANS,98265,98265,0,8874,8874,00010,2024-10
7520,TOGO,00010,COCOA BEANS,0,0,0,0,0,00010,2024-10
7530,NIGERIA,00010,COCOA BEANS,0,0,0,0,0,00010,2024-10
7660,DEMOCRATIC REPUBLIC OF THE CONGO,00010,COCOA BEANS,0,0,0,0,0,00010,2024-10
7780,UGANDA,00010,COCOA BEANS,0,0,0,0,0,00010,2024-10
4419,SWITZERLAND,00010,COCOA BEANS,781133,781133,0,40068,40068,00010,2024-10
4700,SPAIN,00010,COCOA BEANS,3624,3624,0,105,105,00010,2024-10
4759,ITALY,00010,COCOA BEANS,7744,7744,526,0,0,00010,2024-10
-,TOTAL FOR ALL COUNTRIES,00010,COCOA BEANS,79526943,79526943,11489,9149537,9149537,00010,2024-10
0003,EUROPEAN UNION,00010,COCOA BEANS,36112,36112,526,2095,2095,00010,2024-10
1XXX,NORTH AMERICA,00010,COCOA BEANS,63140,63140,0,0,0,00010,2024-10
4XXX,EUROPE,00010,COCOA BEANS,817245,817245,526,42163,42163,00010,2024-10
7XXX,AFRICA,00010,COCOA BEANS,2202895,2202895,1000,295116,295116,00010,2024-10
0014,PACIFIC RIM COUNTRIES,00010,COCOA BEANS,0,0,0,0,0,00010,2024-10
5XXX,ASIA,00010,COCOA BEANS,6500,6500,0,1000,1000,00010,2024-10
0017,CAFTA-DR,00010,COCOA BEANS,7493708,7493708,821,905154,905154,00010,2024-10
6XXX,AUSTRALIA AND OCEANIA,00010,COCOA BEANS,87895,87895,0,12660,12660,00010,2024-10
0020,USMCA (NAFTA),00010,COCOA BEANS,63140,63140,0,0,0,00010,2024-10
0021,TWENTY LATIN AMERICAN REPUBLICS,00010,COCOA BEANS,76412408,76412408,9963,8798598,8798598,00010,2024-10
0022,OECD,00010,COCOA BEANS,880385,880385,526,42163,42163,00010,2024-10
0023,NATO,00010,COCOA BEANS,36112,36112,526,2095,2095,00010,2024-10
0024,LAFTA,00010,COCOA BEANS,68918700,68918700,9142,7893444,7893444,00010,2024-10
0025,EURO AREA,00010,COCOA BEANS,36112,36112,526,2095,2095,00010,2024-10
0026,APEC,00010,COCOA BEANS,6326661,6326661,6500,670168,670168,00010,2024-10
0027,ASEAN,00010,COCOA BEANS,6500,6500,0,1000,1000,00010,2024-10
0028,CACM,00010,COCOA BEANS,66088,66088,0,7602,7602,00010,2024-10
2010,MEXICO,00010,COCOA BEANS,63140,63140,0,0,0,00010,2024-10
2050,GUATEMALA,00010,COCOA BEANS,0,0,0,0,0,00010,2024-10
2080,BELIZE,00010,COCOA BEANS,0,0,0,0,0,00010,2024-10
2110,EL SALVADOR,00010,COCOA BEANS,0,0,0,0,0,00010,2024-10
2150,HONDURAS,00010,COCOA BEANS,0,0,0,0,0,00010,2024-10
2190,NICARAGUA,00010,COCOA BEANS,59050,59050,0,6836,6836,00010,2024-10
2230,COSTA RICA,00010,COCOA BEANS,7038,7038,0,766,766,00010,2024-10
2450,HAITI,00010,COCOA BEANS,0,0,0,0,0,00010,2024-10
2470,DOMINICAN REPUBLIC,00010,COCOA BEANS,7427620,7427620,821,897552,897552,00010,2024-10
7830,TANZANIA,00010,COCOA BEANS,0,0,0,0,0,00010,2024-10
7880,MADAGASCAR,00010,COCOA BEANS,0,0,0,0,0,00010,2024-10
2XXX,CENTRAL AMERICA,00010,COCOA BEANS,7493708,7493708,821,905154,905154,00010,2024-10
3XXX,SOUTH AMERICA,00010,COCOA BEANS,68855560,68855560,9142,7893444,7893444,00010,2024-10
5330,INDIA,00010,COCOA BEANS,0,0,0,0,0,00010,2024-11
5490,THAILAND,00010,COCOA BEANS,0,0,0,0,0,00010,2024-11
5520,VIETNAM,00010,COCOA BEANS,0,0,0,0,0,00010,2024-11
5650,PHILIPPINES,00010,COCOA BEANS,54000,54000,0,9036,9036,00010,2024-11
6040,PAPUA NEW GUINEA,00010,COCOA BEANS,1654530,1654530,0,274320,274320,00010,2024-11
6224,VANUATU,00010,COCOA BEANS,0,0,0,0,0,00010,2024-11
2740,TRINIDAD AND TOBAGO,00010,COCOA BEANS,0,0,0,0,0,00010,2024-11
3010,COLOMBIA,00010,COCOA BEANS,159763,159763,0,25334,25334,00010,2024-11
3070,VENEZUELA,00010,COCOA BEANS,0,0,0,0,0,00010,2024-11
3310,ECUADOR,00010,COCOA BEANS,53060426,53060426,8343,7122072,7122072,00010,2024-11
3330,PERU,00010,COCOA BEANS,9047546,9047546,0,1081277,1081277,00010,2024-11
3350,BOLIVIA,00010,COCOA BEANS,0,0,0,0,0,00010,2024-11
3510,BRAZIL,00010,COCOA BEANS,29963,29963,2703,0,0,00010,2024-11
4279,FRANCE,00010,COCOA BEANS,23810,23810,0,1974,1974,00010,2024-11
7420,CAMEROON,00010,COCOA BEANS,0,0,0,0,0,00010,2024-11
7480,COTE D'IVOIRE,00010,COCOA BEANS,1423158,1423158,0,176981,176981,00010,2024-11
7490,GHANA,00010,COCOA BEANS,238262,238262,0,22671,22671,00010,2024-11
7520,TOGO,00010,COCOA BEANS,0,0,0,0,0,00010,2024-11
7530,NIGERIA,00010,COCOA BEANS,6266471,6266471,0,830060,830060,00010,2024-11
7660,DEMOCRATIC REPUBLIC OF THE CONGO,00010,COCOA BEANS,0,0,0,0,0,00010,2024-11
7780,UGANDA,00010,COCOA BEANS,0,0,0,0,0,00010,2024-11
4419,SWITZERLAND,00010,COCOA BEANS,0,0,0,0,0,00010,2024-11
4700,SPAIN,00010,COCOA BEANS,0,0,0,0,0,00010,2024-11
